"","X","anime_id","name","genre","type","episodes","rating","members"
"1169",1174,5419,"Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku","Comedy, Parody, School","Special",1,7.65,6929
"6954",7001,10735,"Planetes Picture Drama","Comedy, Sci-Fi, Space","Special",9,5.8,1205
"4976",5004,6555,"Pokemon: Pikachu no Kirakira Daisousaku!","Adventure, Comedy, Fantasy, Kids","Special",1,6.58,3786
"8134",8212,32089,"Battle Spirits Shinnen Special","Action, Game, Kids","Special",1,6.29,109
"379",381,2951,"Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi","Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen","Special",1,8.13,29331
"5016",5044,6705,"Tayutayu: Pure My Heart","Comedy","Special",6,6.57,4876
"5624",5658,10755,"Lupin tai Holmes","Mystery","Special",1,6.39,331
"9398",9544,25661,"Mikan Enikki Specials","Comedy, Shoujo, Slice of Life","Special",2,7,116
"1573",1580,399,"Seikai no Senki Special","Action, Military, Romance, Sci-Fi, Space","Special",1,7.5,2216
"5879",5915,12131,"30-sai no Hoken Taiiku Specials","Ecchi, Parody, Romance, Seinen","Special",3,6.31,3073
"790",793,30902,"Yuru Yuri Nachuyachumi!+","Comedy, Shoujo Ai, Slice of Life","Special",2,7.84,19586
"5465",5495,28385,"Seto no Hanayome Picture Drama","Comedy, Parody, Romance, School","Special",1,6.44,1264
"4197",4221,25285,"Seirei Tsukai no Blade Dance Specials","Action, Ecchi, Fantasy, School, Supernatural","Special",6,6.78,14392
"1454",1461,11553,"Toradora!: Bentou no Gokui","Comedy, Romance, School, Slice of Life","Special",1,7.54,71433
"9438",9587,34519,"Mobile Suit Gakuen: G-Reco Koushien","Comedy","Special",9,5.67,94
"6903",6950,13249,"Lupin VIII","Adventure, Comedy, Shounen","Special",1,5.83,1166
"3375",3397,1481,"Urusei Yatsura: Haru da, Tobidase!","Action, Adventure, Comedy, Drama, Romance, Sci-Fi","Special",2,7.01,1815
"2577",2591,5691,"Rekka no Honoo: Final Burning","Action, Adventure, Magic, Martial Arts, School, Sci-Fi, Super Power","Special",1,7.22,4083
"5519",5550,7017,"K-On!: Ura-On!","Comedy","Special",7,6.42,36560
"1669",1676,2488,"Mei to Koneko Bus","Adventure, Fantasy","Special",1,7.47,7714
"7309",7360,17161,"Peeping Life: The Perfect Emotion Special","Comedy, Slice of Life","Special",1,5.5,231
"4470",4494,28351,"Hikari no Megami","Action, Fantasy","Special",1,6.71,2304
"5344",5373,28603,"Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special","Comedy, Fantasy, Supernatural","Special",3,6.48,2190
"10511",10703,24447,"Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu","Comedy, Slice of Life","Special",1,7.5,62
"4389",4413,32383,"Osomatsu-san Short Film Series","Comedy, Parody","Special",8,6.73,3051
"10622",10821,33777,"Yodomi no Sakagi","Drama","Special",1,5.82,69
"3823",3847,3954,"Tales of Symphonia The Animation: Kratos-sensei no Private Lesson","Comedy, School","Special",1,6.87,6508
"9005",9132,21913,"Kanbee-kun ga Yuku","Comedy, Historical, Kids","Special",3,4.76,71
"1181",1186,6553,"Junjou Romantica Special","Comedy, Romance, Shounen Ai","Special",1,7.64,17378
"5570",5602,18639,"Rinne no Lagrange Season 2 Specials","Comedy","Special",6,6.41,1599
"4736",4761,21373,"Freezing Vibration Specials","Action, Comedy, Ecchi","Special",6,6.64,12299
"6896",6943,4718,"AIKa: Special Trial","Ecchi","Special",1,5.83,4116
"5416",5446,29998,"Asobi ni Iku yo!: Asobi ni Oide - Owari","Comedy","Special",1,6.45,3380
"2459",2472,5163,"Code Geass: Hangyaku no Lelouch R2 Picture Drama","Comedy, Ecchi, Slice of Life","Special",9,7.25,22926
"6774",6821,11717,"Hoshi no Kirby: Pilot","Adventure, Comedy, Fantasy, Parody","Special",1,5.91,915
"1959",1968,664,"Fullmetal Alchemist: Reflections","Adventure, Comedy, Drama, Fantasy, Military, Shounen","Special",1,7.39,24987
"3405",3427,6479,"Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron","Romance, Shoujo Ai, Slice of Life","Special",1,6.99,15078
"8577",8673,29716,"Ginga Tetsudou 999: Shounen no Tabidachi to Wakare","Adventure, Drama, Sci-Fi, Space","Special",1,6.22,175
"5245",5273,18669,"Black Jack: Karte NG Extras","Comedy","Special",1,6.5,612
"5045",5073,21695,"Pokemon XY SP: Road to Kalos","Action, Adventure, Comedy, Fantasy, Kids","Special",1,6.56,2865
"4251",4275,4712,"Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!","Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural","Special",1,6.76,4327
"4707",4731,31448,"Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka! Special","Comedy, Magic","Special",1,6.64,3111
"305",307,25313,"Gintama: Jump Festa 2014 Special","Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen","Special",1,8.2,13764
"3280",3302,1415,"Lupin III: Bye Bye Liberty - Kiki Ippatsu!","Action, Adventure, Comedy, Shounen","Special",1,7.03,3235
"10140",10325,21941,"Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells","Comedy, Fantasy, Kids","Special",1,5.82,74
"1291",1297,8317,"Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu","Comedy, Parody, School","Special",1,7.6,6752
"3374",3396,1129,"UFO Princess Valkyrie: Special","Comedy, Romance, Sci-Fi","Special",1,7.01,2495
"2440",2453,5717,"Kiniro no Corda: Secondo Passo","Harem, Music, School, Shoujo","Special",2,7.26,24379
"3651",3675,26449,"Akame ga Kill! Recap","Action, Adventure, Fantasy","Special",1,6.91,11965
"4514",4538,23581,"Romeo no Aoi Sora Specials","Adventure, Drama, Historical, Slice of Life","Special",2,6.7,297
"2362",2375,4134,"Naruto Shippuuden: Shippuu! &quot;Konoha Gakuen&quot; Den","Comedy","Special",1,7.28,34056
"7801",7866,7882,"Ramen Tenshi Pretty Menma","Comedy, Magic, Parody","Special",1,4.82,2889
"3952",3976,9095,"Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki","Adventure, Historical","Special",1,6.83,285
"7327",7378,20547,"Top wo Nerae 2! Kagaku Kouza","Sci-Fi","Special",3,5.49,737
"3675",3699,6741,"Makai Senki Disgaea: Welcome to Netherworld","Action, Comedy, Demons, Fantasy, Magic","Special",1,6.91,3415
"7171",7220,33170,"Kokoro ga Sakebitagatterunda. x Sony Hi-Res &quot;Walkman&quot; and Headphone","Drama","Special",1,5.63,1038
"5950",5987,10263,"Sonic X Pilot","Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen","Special",2,6.29,1795
"2041",2052,24475,"Mangaka-san to Assistant-san to The Animation Specials","Comedy, Ecchi, Harem, Seinen, Slice of Life","Special",6,7.37,21564
"5260",5288,28915,"Hidamari Sketch x ☆☆☆ Recap","Comedy, School, Slice of Life","Special",1,6.5,421
"5634",5668,9100,"Umi Monogatari: Marin no Kore Naani?","Comedy","Special",4,6.39,1229
"10131",10316,24669,"Son Gokuu Silk Road wo Tobu!!","Adventure, Fantasy","Special",1,5.33,68
"8316",8399,25985,"Contact","Comedy, Kids, Sci-Fi","Special",1,5,102
"4287",4311,9706,"Canaan: Minorikawa Report 201X Shanghai","Action, Seinen","Special",1,6.75,5516
"1909",1916,2193,"Saiunkoku Monogatari Soushuuhen","Adventure, Comedy, Drama, Fantasy, Historical, Romance","Special",9,7.41,3263
"7869",7937,9801,"Hustle!! Tokitama-kun","Dementia","Special",1,4.56,369
"10422",10614,29479,"Tsunagaru Animal","Kids","Special",1,5.4,39
"8751",8855,23675,"Hi no Tori: Kizuna-hen","Fantasy, Kids","Special",1,7.56,138
"6844",6891,8231,"Princess Lover!: Magical Knight Maria-chan","Magic, Parody","Special",6,5.87,5960
"4088",4112,1996,"Full Moon wo Sagashite: Kawaii Kawaii Daibouken","Comedy, Fantasy, Supernatural","Special",1,6.8,7087
"9629",9790,33422,"Nyancos: Hello! Our Brilliant Future Digest","Sci-Fi, Space","Special",1,2.91,40
"8240",8323,11731,"Chi-Sui Maru Specials","Comedy","Special",2,5.33,94
"5838",5874,22435,"New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai","Action, Mecha, Sci-Fi","Special",1,6.33,1555
"7389",7441,15533,"Yakimochi Caprice","Slice of Life","Special",2,5.43,328
"6418",6460,7174,"Usaru-san","Kids","Special",4,6.11,822
"5792",5828,12579,"Itsuka Tenma no Kuro Usagi Picture Drama","Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire","Special",6,6.34,3463
"2442",2455,631,"Mahoromatic Summer Special","Comedy, Ecchi, Romance, Sci-Fi","Special",1,7.26,7945
"2101",2113,3245,"Kindaichi Shounen no Jikenbo Specials","Mystery, Shounen","Special",2,7.35,1194
"5239",5267,31128,"Arslan Senki (TV): Dakkan no Yaiba","Action, Adventure, Drama, Fantasy, Historical, Supernatural","Special",1,6.5,6686
"2881",2900,19697,"Toaru Kagaku no Railgun S: Motto Marutto Railgun","Comedy","Special",2,7.14,14807
"1529",1536,3469,"Maria-sama ga Miteru: Haru Specials","Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life","Special",6,7.51,5554
"5415",5445,6107,"Aru Hibi no CLAMP Gakuen Tanteidan","Comedy","Special",13,6.45,685
"275",277,26213,"Free!: Eternal Summer Special","Comedy, School, Slice of Life","Special",1,8.23,36091
"3242",3264,32634,"Okusama ga Seitokaichou!: Okusama Gekijou","Comedy, Shounen","Special",12,7.04,4250
"3870",3894,10036,"Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete","Drama, Music, Romance, Sci-Fi, Shoujo","Special",1,6.85,610
"2142",2154,33074,"Lupin III (2015) Specials","Action, Adventure, Comedy, Shounen","Special",2,7.34,1353
"3998",4022,6882,"Hatsukoi Limited: Gentei Shoujo","Comedy, Ecchi, School, Shounen","Special",6,6.82,11716
"8073",8147,19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi","Kids","Special",1,5.97,120
"3926",3950,21415,"Machine-Doll wa Kizutsukanai Specials","Action, Ecchi, Fantasy, School, Seinen","Special",6,6.84,16677
"3281",3303,9630,"Mini Sengoku Basara Two: Tsukiyo no Katakura-kun","Comedy, Historical","Special",7,7.03,3232
"1314",1321,2680,"One Piece: Straw Hat Theater","Adventure, Fantasy, Shounen","Special",5,7.59,17153
"5700",5734,8042,"Taishou Yakyuu Musume. Specials","School, Sports","Special",2,6.37,907
"947",950,986,"Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen","Adventure, Comedy, Fantasy, Sci-Fi, Shounen","Special",1,7.75,46276
"6701",6746,13233,"Mugen no Ryvius: Illusion","Comedy","Special",6,5.96,517
"6272",6311,19431,"Gokujo.: Souda Onsen ni Ikou!!","Comedy, Ecchi, Shoujo Ai","Special",1,6.17,2288
"5108",5136,707,"Comic Party Specials","Comedy, Drama","Special",4,6.54,2669
"1340",1347,11889,"The iDOLM@STER: 765 Pro to Iu Monogatari","Comedy, Drama, Music","Special",1,7.58,13342
"3928",3952,8599,"Mayoi Neko Overrun! Specials","Comedy, Ecchi","Special",6,6.84,11528
"7001",7049,10391,"Kuragehime: Soreike! Amars Tankentai","Adventure, Comedy, Josei","Special",6,5.77,6115
"2784",2801,2298,"Mobile Suit Gundam Seed: After-Phase Between the Stars","Action, Drama, Mecha, Sci-Fi","Special",1,7.16,9594
"3526",3549,32741,"Girls und Panzer der Film: Fushou - Akiyama Yukari no Sensha Kouza","Military, School","Special",2,6.94,1667
"8403",8491,30420,"Dr. Slump: Arale-chan no Koutsuu Anzen","Comedy, Sci-Fi, Shounen","Special",1,5.94,159
"3830",3854,1487,".hack//Unison","Adventure, Comedy, Fantasy, Game, Magic, Sci-Fi","Special",1,6.86,16411
"6002",6040,12449,"Maken-Ki! Specials","Ecchi, Sports","Special",6,6.27,13691
"751",754,16239,"One Piece: Episode of Luffy - Hand Island no Bouken","Action, Adventure, Comedy, Fantasy, Shounen, Super Power","Special",1,7.86,21489
"9440",9589,32158,"Mobile Suit Gundam-san: Bouya Dakara sa","Comedy, Mecha, Parody","Special",1,5.57,197
"6251",6290,28093,"Hana wa Saku: Touhoku ni Saku","Fantasy, Kids","Special",1,6.18,557
"1577",1584,7870,"Baka to Test to Shoukanjuu Specials","Comedy, Magic, School","Special",6,7.49,29923
"6856",6903,20667,"Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.","Mecha, Military","Special",1,5.86,785
"7938",8007,30438,"MILPOM★ Pilot","Comedy, Shoujo","Special",1,4.02,442
"2046",2057,9888,"Shinryaku! Ika Musume Specials","Comedy","Special",2,7.37,14497
"1413",1420,9366,"Kaichou wa Maid-sama!: Omake dayo!","Comedy, School, Shoujo","Special",1,7.55,52752
"1504",1511,3674,"Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu","Comedy, Parody, School","Special",1,7.52,12097
"6616",6661,30133,"Ima, Futari no Michi","Drama","Special",1,6.01,352
"9463",9612,19479,"Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special","Action, Comedy, Ecchi, Parody","Special",1,6.2,105
"3735",3759,6418,"Eyeshield 21: Jump Festa 2005 Special","Action, Comedy, Shounen, Sports","Special",1,6.89,4111
"6352",6394,25889,"Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan","Adventure, Comedy, Kids, Sci-Fi","Special",1,6.14,219
"1877",1884,5764,"Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama","Comedy, Ecchi, Fantasy, Harem, Magic","Special",1,7.42,51816
"8691",8795,24257,"Heisei no Cinderella: Kiko-sama Monogatari","Historical, Romance","Special",1,5.06,86
"1882",1889,5578,"Aoyama Goushou Tanpenshuu","Adventure, Comedy, Mystery, Police, Shounen","Special",7,7.41,2177
"4614",4638,33360,"Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e Picture Drama","Comedy, Military","Special",1,6.66,1732
"10387",10577,33884,"Tokyu Plaza Ginza Open","Slice of Life","Special",1,5,45
"207",208,27821,"Fate/stay night: Unlimited Blade Works - Prologue","Action, Fantasy, Magic, Shounen, Supernatural","Special",1,8.32,106382
"2514",2527,17717,"Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension","Action, Mecha, Military","Special",1,7.24,3547
"6626",6671,15133,"Aoi Sekai no Chuushin de","Action, Adventure, Ecchi, Fantasy, Parody, Shounen","Special",3,6,25693
"3231",3253,32376,"Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo","Mystery, Shounen","Special",1,7.04,625
"3817",3841,19099,"Pokemon: Mewtwo - Kakusei e no Prologue","Adventure, Fantasy, Kids","Special",1,6.87,4146
"171",172,6945,"Gintama: Shiroyasha Koutan","Action, Comedy, Historical, Parody, Sci-Fi","Special",1,8.37,27213
"4749",4774,6368,"Legend of Regios","Magic","Special",3,6.64,6194
"3152",3174,3019,"Lupin III: Kiri no Elusive","Action, Adventure, Comedy, Shounen","Special",1,7.06,2693
"4914",4941,2637,"Doraemon: It&#039;s Autumn!","Adventure, Comedy, Fantasy, Kids, Shounen","Special",1,6.59,483
"3316",3338,11161,"Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi","Comedy, Ecchi, Romance, School","Special",1,7.02,17770
"3283",3305,2235,"Mizu no Kotoba","Drama, Psychological, Sci-Fi","Special",1,7.03,15958
"4039",4063,6733,"Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?","Drama, Sci-Fi, Space","Special",1,6.81,783
"9462",9611,9797,"MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials","Action, Comedy","Special",2,6.08,227
"2636",2650,4851,"Lupin III: Seven Days Rhapsody","Action, Adventure, Comedy, Shounen","Special",1,7.2,2482
"8402",8490,30453,"Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack","Comedy, Sci-Fi, Shounen","Special",1,7.11,152
"5679",5713,4509,"Captain Future: Kareinaru Taiyokei Race","Action, Adventure, Sci-Fi","Special",1,6.37,394
"9211",9350,17749,"Kuruneko: Kurunekobin","Comedy, Slice of Life","Special",4,6.71,162
"7124",7172,13375,"Kyoto Animation: Sora-hen","Slice of Life","Special",1,5.67,2306
"2295",2307,1847,"Rec: Yurusarezarumono","Comedy, Drama, Romance","Special",1,7.3,16654
"5813",5849,25169,"Tamayura: More Aggressive Picture Drama","Comedy, Drama","Special",1,6.34,809
"10143",10328,27499,"Sore Ike! Anpanman: Anpanman to Kaizoku Lobster","Adventure, Fantasy, Kids","Special",1,5.5,70
"3891",3915,17585,"Myself ; Yourself Specials","Drama, Romance, School","Special",2,6.85,4128
"8077",8151,29999,"Aoki Uru: Overture","Military, Sci-Fi","Special",1,5.75,361
"3205",3227,14617,"Stranger: Mukou Hadan Pilot","Action, Adventure, Historical, Samurai, Seinen","Special",1,7.05,4741
"9683",9847,33888,"Omoi Au Christmas 2011","Fantasy","Special",3,4.67,35
"693",696,6115,"Lupin III vs. Detective Conan","Action, Adventure, Comedy, Mystery, Shounen","Special",1,7.89,15220
"5009",5037,5844,"Pokemon: Pikachu no Obake Carnival","Adventure, Comedy, Fantasy, Kids","Special",1,6.57,3365
"4074",4098,5484,"Wagaya no Oinari-sama. Specials","Adventure, Comedy, Fantasy, Shounen, Supernatural","Special",12,6.81,2259
"9573",9732,9243,"Nine 2: Koibito Sengen","Action, School, Sports","Special",1,6.55,151
"9139",9275,33879,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n","Comedy, Police","Special",2,7.2,100
"2243",2255,32034,"Soukyuu no Fafner: Dead Aggressor - Exodus Special","Action, Drama, Mecha, Military, Sci-Fi","Special",1,7.33,472
"4733",4758,31070,"Etotama Specials","Action, Comedy, Fantasy","Special",6,6.64,3753
"2951",2971,9673,"Ura Tegamibachi","Comedy","Special",25,7.12,3326
"2652",2666,20035,"Toaru Majutsu no Index: Endymion no Kiseki Special","Action, Magic, Sci-Fi, Super Power","Special",1,7.2,11241
"8965",9085,32197,"Kaijuu Sakaba Kanpai! Specials","Comedy","Special",13,4.6,48
"9593",9752,31033,"Nintama Rantarou: Dokutake Onsen no Dan","Comedy","Special",1,6.07,91
"10234",10420,33999,"Sugar Bunnies Chocolate! Specials","Kids","Special",2,4.67,44
"3616",3640,8908,"Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson","Comedy, School","Special",1,6.93,4037
"2475",2488,1417,"Lupin III: Moeyo Zantetsuken!","Action, Adventure, Comedy, Shounen","Special",1,7.25,3456
"9846",10022,8670,"Pozzie","Kids","Special",17,6.73,82
"1745",1752,2336,"Hikaru no Go: New Year Special","Comedy, Game, Shounen, Supernatural","Special",1,7.45,7418
"10101",10285,27963,"Shouta no Sushi: Kokoro ni Hibiku Shari no Aji","Shounen","Special",1,7.33,64
"5604",5636,10594,"Tokimeki Tonight Recaps","Comedy, Fantasy, Romance, Shoujo, Vampire","Special",2,6.4,220
"2183",2195,1422,"Lupin III: $1 Money Wars","Action, Adventure, Comedy, Shounen","Special",1,7.33,2950
"8404",8492,28371,"Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu","Comedy, Sci-Fi, Shounen","Special",1,6.97,198
"8439",8531,26209,"Examurai Sengoku Recap","Action, Samurai","Special",1,5,108
"5511",5542,33499,"Ganbare! Kickers Specials","Drama, Shounen, Sports","Special",2,6.43,141
"2681",2695,3354,"Zombie-Loan Specials","Action, Shounen, Supernatural","Special",2,7.19,22182
"8028",8097,24645,"Ai Shoujo Pollyanna Story Specials","Drama, Historical, Slice of Life","Special",2,6.11,173
"5888",5925,12485,"Gregory Horror Show: The Bloody Karte","Comedy, Demons, Horror, Mystery, Supernatural, Vampire","Special",12,6.31,399
"3225",3247,19261,"Gintama x Mameshiba","Comedy, Parody","Special",6,7.04,5566
"11734",12187,9851,"O-parts: Oman","Action, Comedy, Hentai, Mecha","Special",1,5.31,488
"3810",3834,21235,"Log Horizon Recap","Action, Adventure, Fantasy, Magic, Shounen","Special",1,6.87,10245
"4375",4399,31617,"Ghost in the Shell: The New Movie Virtual Reality Diver","Police, Sci-Fi, Seinen","Special",1,6.73,2575
"6252",6291,7363,"Hokuto no Ken: Legend of Heroes","Action, Martial Arts","Special",1,6.18,1906
"5010",5038,7550,"Pokemon: Pikachu Tanken Club","Adventure, Comedy, Fantasy, Kids","Special",1,6.57,3571
"6105",6144,7427,"Getsumen To Heiki Mina Specials","Action, Comedy, Ecchi, Shounen, Super Power","Special",2,6.24,804
"3562",3586,4353,"Gakuen Heaven: Hamu Hamu Heaven","Comedy, Drama, Romance, School, Shounen Ai","Special",12,6.94,5105
"1153",1158,4182,"Darker than Black: Kuro no Keiyakusha Special","Comedy, Parody, Sci-Fi","Special",1,7.65,87609
"1108",1113,1478,"City Hunter: Goodbye My Sweetheart","Adventure, Comedy, Shounen","Special",1,7.67,2832
"6992",7040,19945,"Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou","Comedy","Special",5,5.78,3265
"7037",7085,28077,"Go! Go! 575: Meippai ni, Hajiketeru?","Slice of Life","Special",1,5.74,1628
"2493",2506,8909,"Tales of Symphonia The Animation: Tethe&#039;alla-hen Specials","Comedy","Special",4,7.25,5067
"4157",4181,1750,"Amaenaide yo!! Katsu!!: Damasarenaide yo!!","Comedy, Ecchi, Romance, Supernatural","Special",1,6.78,9474
"7571",7626,18795,"Dagram vs. Round-Facer","Mecha, Sci-Fi, Space","Special",1,5.22,229
"9801",9973,23177,"Piano Specials","Drama, Music, Romance, Shoujo, Slice of Life","Special",4,5.33,194
"7682",7743,25291,"Yomiuri Shimbun","Historical","Special",1,5.08,314
"3407",3429,1841,"Dai Mahou Touge Omake","Comedy","Special",4,6.99,5579
"3274",3296,11281,"Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle","Action, Comedy, Mecha, Parody, Samurai, Shounen","Special",1,7.03,613
"6568",6611,15769,"Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama","Fantasy","Special",6,6.04,1292
"6647",6692,24975,"Ghibli ga Ippai Special Short Short","Slice of Life","Special",10,5.99,733
"5673",5707,21595,"Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special","Action, Fantasy, Game, Shounen","Special",1,6.38,1172
"9734",9899,19559,"Otoko wa Tsurai yo: Torajirou Wasurenagusa","Comedy, Romance","Special",1,5.78,78
"4030",4054,22745,"Brothers Conflict Special","Harem, Romance, Shoujo","Special",1,6.81,10451
"3742",3766,1898,"Hikari to Mizu no Daphne Specials","Action, Comedy, Ecchi","Special",2,6.89,2187
"6044",6083,5462,"Top wo Nerae! Kagaku Kouza","Comedy, Sci-Fi","Special",6,6.26,5479
"4791",4816,30088,"Ryoutei no Aji","Slice of Life","Special",4,6.63,538
"1979",1988,3861,"Shaman King Specials","Action, Comedy, Shounen, Supernatural","Special",5,7.39,12148
"3084",3106,1438,"Lupin III: Lupin Ansatsu Shirei","Action, Adventure, Comedy, Shounen","Special",1,7.08,3006
"4823",4848,12921,"Morita-san wa Mukuchi. Specials","Comedy, School, Slice of Life","Special",2,6.62,2769
"10502",10694,25599,"Vampiyan Kids Promotion","Comedy, Fantasy, Kids","Special",1,4.29,69
"1099",1104,32365,"Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi","Action, Comedy, Martial Arts, Shounen, Super Power","Special",1,7.68,16868
"6543",6586,32898,"Mobile Suit Gundam 0083: Stardust Memory Picture Drama - Uchuu no Kagerou 2","Action, Mecha, Space","Special",1,6.05,269
"3357",3379,641,"Ichigo 100% Special 2","Comedy, Ecchi, Romance, Shounen","Special",1,7.01,13562
"4179",4203,21701,"Kindaichi Shounen no Jikenbo: Shinigami Byouin Satsujin Jiken","Mystery, Shounen","Special",1,6.78,528
"2675",2689,5279,"Sekirei: Hajimete no Otsukai","Comedy","Special",1,7.19,32430
"5105",5133,30143,"Bobobo-bo Bo-bobo Recap","Action, Comedy, Parody, Sci-Fi, Shounen","Special",1,6.54,606
"9572",9731,8953,"Nine","Action, School, Shounen, Sports","Special",1,6.71,228
"2743",2759,10302,"Pokemon Diamond &amp; Pearl Specials","Action, Comedy, Fantasy, Kids","Special",2,7.17,5913
"2544",2558,15719,"Oda Nobuna no Yabou Soushuuhen","Comedy, Historical, Romance","Special",1,7.23,5965
"1228",1233,3165,"Hidamari Sketch Specials","Comedy, School, Slice of Life","Special",2,7.62,13334
"7307",7358,28809,"Macross Fufonfia Specials","Comedy, Parody","Special",3,5.5,335
"4618",4642,7775,"Futatsu no Kurumi","Drama","Special",1,6.67,552
"8056",8126,24647,"Alps Monogatari: Watashi no Annette Specials","Drama, Slice of Life","Special",2,5.77,132
"5674",5708,28593,"Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials","Comedy","Special",5,6.38,3818
"2305",2317,23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.","Comedy, Drama, Romance, Sci-Fi, Slice of Life","Special",1,7.29,19772
"4426",4450,18989,"Ghost in the Shell: Arise - Another Mission","Action, Mecha, Police, Sci-Fi","Special",1,6.72,6649
"4458",4482,1143,".hack//Intermezzo","Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi","Special",1,6.71,16637
"2401",2414,5019,"Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan","Adventure, Comedy, Shounen","Special",1,7.27,2338
"11670",12123,31283,"Bikini Warriors Special","Comedy, Ecchi, Fantasy, Parody, Yuri","Special",1,5.5,5191
"4280",4304,31521,"Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete","Romance","Special",1,6.76,3437
"10229",10415,32629,"Subarashii Sekai Ryokou: New York Tabi &quot;Computopia Seireki Nisennen no Monogatari&quot;","Sci-Fi","Special",2,8,35
"9263",9405,31493,"Lord of Vermillion III Special Anime Movie","Action, Adventure, Fantasy","Special",1,5.39,112
"6731",6776,27613,"Selector Infected WIXOSS: Midoriko-san to Piruruku-tan","Comedy","Special",3,5.94,5505
"5780",5816,17205,"Cowboy Bebop: Ein no Natsuyasumi","Adventure","Special",1,6.34,9456
"3711",3735,704,"Kanon Kazahana","Drama, Romance, Slice of Life, Supernatural","Special",1,6.9,9693
"2952",2972,5298,"Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s","Fantasy, Game, Sci-Fi","Special",1,7.12,5176
"6262",6301,989,"Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi","Historical, Military","Special",1,6.18,560
"4779",4804,33129,"Joker Game: Kuroneko Yoru no Bouken","Drama, Historical, Military, Seinen","Special",2,6.62,8011
"4705",4729,33118,"Kuma Miko Specials","Comedy, Seinen","Special",2,6.65,4237
"6829",6876,5492,"Platonic Chain: Web","Sci-Fi, Slice of Life","Special",1,5.88,322
"4430",4454,31096,"Hibike! Euphonium: Suisougaku-bu no Nichijou","Comedy, Music, School","Special",7,6.72,12196
"5952",5989,13675,"Taisei Kensetsu: Bosporus Kaikyou Tunnel","Drama","Special",1,6.29,2707
"643",646,34036,"Detective Conan: Episode One - Chiisaku Natta Meitantei","Adventure, Comedy, Mystery, Police, Shounen","Special",1,8.1,2493
"6160",6199,13927,"Sacred Seven: Shirogane no Tsubasa Picture Drama","Action, Comedy, School, Sci-Fi, Super Power","Special",2,6.22,1589
