"","X","anime_id","name","genre","type","episodes","rating","members"
"4873",4900,30237,"Hyakka Ryouran: Samurai After Specials","Ecchi","Special",2,6.6,3703
"4874",4901,16101,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo","Fantasy, Seinen","ONA",1,6.6,3083
"4885",4912,1807,"Prism Ark","Action, Comedy, Drama, Fantasy, Magic","TV",12,6.6,16596
"4894",4921,12439,"Soukou Kihei Votoms: Vol.1 Stories of the &#039;A.T. Votoms&#039;","Action, Drama, Mecha, Military, Sci-Fi","OVA",1,6.6,289
"4897",4924,7522,"Taichi Senjimon","Action, Adventure, Fantasy, Magic","TV",39,6.6,577
"4902",4929,23579,"12-sai.","Romance, School, Shoujo","OVA",8,6.59,6211
"4920",4947,20469,"Himeyuri","Drama, Historical","Movie",1,6.59,395
"4935",4962,562,"Sakura Taisen: Le Nouveau Paris","Adventure, Mecha, Sci-Fi, Shounen","OVA",3,6.59,1608
"4942",4969,1746,"Zoids Fuzors","Adventure, Mecha, Sci-Fi, Shounen","TV",26,6.59,7087
"4948",4975,7395,"Card Wang: Mix Master","Adventure, Fantasy, Game, Shounen","TV",39,6.58,617
"4949",4977,8375,"Chogattai Majutsu Robot Ginguiser","Adventure, Mecha, Sci-Fi, Shounen","TV",26,6.58,409
"4950",4978,7048,"Crush Gear Nitro","Cars, Shounen, Sports","TV",50,6.58,700
"4960",4988,6374,"Kagaku Ninja-tai Gatchaman II","Action, Adventure, Sci-Fi, Shounen","TV",52,6.58,903
"4963",4991,4760,"Kanokon Specials","Ecchi","Special",12,6.58,19232
"4975",5003,683,"Otogi Story Tenshi no Shippo Specials","Comedy, Fantasy, Magic, Romance","OVA",2,6.58,1270
"4983",5011,31608,"Teekyuu 4 Specials","Comedy, School, Shounen, Sports","Special",2,6.58,1977
"4984",5012,8603,"Tegami: Haikei Juugo no Kimi e","Music, School, Slice of Life","Music",1,6.58,653
"4989",5017,9376,"Yamato Takeru: After War","Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space","OVA",2,6.58,243
"4998",5026,1600,"Galaxy Angel Rune","Comedy, Sci-Fi","TV",13,6.57,3551
"5038",5066,2367,"Moetan","Comedy, Ecchi, Magic, School","TV",12,6.56,18432
"5042",5070,3758,"Panda no Daibouken","Adventure","Movie",1,6.56,300
"5051",5079,27891,"Sword Art Online II: Debriefing","Action, Adventure, Fantasy, Game","Special",1,6.56,39092
"5057",5085,19151,"Walkure Romanze","Action, Ecchi, Harem, Romance, School, Sports","TV",12,6.56,56131
"5069",5097,21041,"Follow Me","Drama, Music, Romance, Slice of Life","Music",1,6.55,1165
"5073",5101,27907,"Gundam Build Fighters Specials","Comedy, Mecha","Special",3,6.55,1795
"5079",5107,9035,"Lupin the Third","Adventure, Music","Music",1,6.55,1484
"5080",5108,13757,"Mashiro-iro Symphony: The Color of Lovers Picture Drama","Drama, Harem, Romance","Special",2,6.55,4743
"5114",5142,3969,"Kagaku Kyuujo-tai TechnoVoyager","Action, Adventure, Mecha, Sci-Fi, Space","TV",18,6.54,377
"5120",5148,2040,"Mahou no Angel Sweet Mint","Magic, Shoujo","TV",47,6.54,879
"5132",5160,4801,"Suhoyojeong Michel","Adventure, Fantasy, Kids","TV",26,6.54,376
"5148",5176,4800,"Huckleberry Finn Monogatari","Adventure","TV",26,6.53,665
"5154",5182,2277,"Mahou Yuugi 2D","Adventure, Comedy, Fantasy, Magic","ONA",24,6.53,1877
"5155",5183,3875,"Mahoutsukai Sally 2","Comedy, Magic, Shoujo","TV",88,6.53,720
"5156",5184,4388,"Mazinger Z tai Dr. Hell","Action, Drama, Mecha, Sci-Fi, Shounen","Movie",1,6.53,630
"5181",5209,4756,"Hello Harinezumi: Satsui no Ryoubun","Drama, Mystery, Psychological, Seinen","OVA",1,6.52,1213
"5189",5217,23831,"Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin","Comedy","Movie",4,6.52,6946
"5200",5228,1999,"Sakura Taisen: Sumire","Adventure, Drama, Mecha, Sci-Fi, Shounen","OVA",1,6.52,1655
"5205",5233,7279,"TO","Action, Sci-Fi","OVA",2,6.52,3869
"5211",5239,17010,"Yasashii March: The Tender March","Music","Music",1,6.52,699
"5234",5262,10342,"Tetsuwan Atom: Uchuu no Yuusha","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen","Movie",1,6.51,661
"5241",5269,3131,"Ashita Tenki ni Naare","Sports","TV",47,6.5,297
"5252",5280,31530,"Classroom☆Crisis Special","School, Sci-Fi","Special",1,6.5,2738
"5256",5284,1361,"Final Fantasy: The Spirits Within","Sci-Fi","Movie",1,6.5,53822
"5271",5299,1217,"Seikimatsu★Darling","Comedy, Drama, Romance, Shounen Ai","OVA",1,6.5,4816
"5310",5338,21703,"Pokemon XY: New Year Special","Action, Adventure, Comedy, Fantasy, Kids","Special",1,6.49,2270
"5313",5341,10013,"Shouwa Monogatari (Movie)","Drama, Historical","Movie",1,6.49,878
"5319",5347,1734,"Ajimu: Kaigan Monogatari","Comedy, Drama, Romance, School","ONA",4,6.48,9102
"5324",5352,31967,"Dog Days&#039;&#039;: Gravure Talk","Comedy, Fantasy","Special",4,6.48,748
"5326",5354,8145,"Gegege no Kitarou: Nippon Bakuretsu","Action, Fantasy, Horror, Kids, Shounen, Supernatural","Movie",1,6.48,340
"5327",5355,21575,"Ghost in the Shell: Arise - Logicoma Specials","Mecha, Sci-Fi","Special",4,6.48,3083
"5329",5357,5600,"Little El Cid no Bouken","Adventure, Historical, Kids","TV",26,6.48,274
"5365",5394,3884,"Maze☆Bakunetsu Jikuu: Hot Springs","Action, Comedy, Ecchi, Fantasy","Special",1,6.47,646
"5366",5395,8743,"Memory (ONA)","Drama, Military, Sci-Fi, Slice of Life","ONA",1,6.47,1505
"5373",5402,1443,"Sol Bianca","Action, Adventure, Sci-Fi, Space","OVA",2,6.47,2723
"5380",5409,3704,"Zenryoku Usagi","Comedy, Kids","TV",52,6.47,613
"5398",5428,1867,"Oira Uchuu no Tankoufu","Action, Adventure, Sci-Fi, Shounen, Space","OVA",2,6.46,734
"5404",5434,6674,"Reporter Blues","Comedy, Mystery","TV",52,6.46,315
"5433",5463,3660,"Mahou no Idol Pastel Yumi","Comedy, Fantasy, Kids, Magic, Shoujo","TV",25,6.45,965
"5437",5467,470,"Okusama wa Joshikousei (TV)","Comedy, Drama, Romance, Slice of Life","TV",13,6.45,14010
"5447",5477,6462,"Amefuri Kozou","Fantasy, Supernatural","OVA",1,6.44,606
"5460",5490,24873,"Juuou Mujin no Fafnir","Fantasy, Harem, Romance, School","TV",12,6.44,59544
"5485",5516,8146,"Gegege no Kitarou: Daikaijuu","Action, Fantasy, Horror, Shounen, Supernatural","Movie",1,6.43,305
"5493",5524,8302,"Ladies versus Butlers! Specials","Ecchi, Seinen","Special",6,6.43,18524
"5523",5554,31156,"Kuusen Madoushi Kouhosei no Kyoukan OVA","Action, Drama, Fantasy, Magic, School","OVA",1,6.42,8632
"5526",5557,4049,"Mafukiden: Pandarian","Adventure, Comedy, Fantasy, Kids, Magic, Super Power","TV",26,6.42,367
"5527",5558,349,"Magical Canan","Drama, Fantasy, Magic, Supernatural","TV",13,6.42,2942
"5533",5564,9015,"O-bake no... Holly","Comedy, Fantasy, Kids, Magic","TV",200,6.42,194
"5534",5565,25257,"Persona 4 the Animation: Mr. Experiment Shorts","Comedy","Special",5,6.42,2196
"5539",5570,33668,"Soushin Shoujo Matoi","Magic, Supernatural","TV",12,6.42,12549
"5557",5589,4513,"Hakujaden","Adventure, Fantasy, Historical, Romance","Movie",1,6.41,1542
"5562",5594,32202,"Kimi ni Maji Kyun!","Magic, Music, Romance, School","OVA",1,6.42,1801
"5566",5598,1280,"Mamono Hunter Youko","Comedy, Fantasy, Horror, Magic, Supernatural","OVA",6,6.41,6385
"5572",5604,6979,"Shukufuku no Campanella","Adventure, Fantasy, Harem, Magic","TV",12,6.41,20054
"5595",5627,1503,"Mahou Shoujo Pretty Sammy Specials","Adventure, Comedy, Fantasy, Magic, Parody, Seinen","Special",7,6.4,798
"5605",5637,33247,"Tsubasa to Hotaru (2016)","Romance, School, Shoujo","Special",3,6.4,1411
"5611",5643,26189,"Ai Tenshi Densetsu Wedding Peach Specials","Adventure, Comedy, Magic, Romance, Shoujo","Special",2,6.39,446
"5614",5646,7752,"Bao Lian Deng","Action, Adventure, Fantasy","Movie",1,6.39,225
"5620",5653,3906,"H. P. Lovecraft&#039;s The Dunwich Horror and Other Stories","Horror","OVA",1,6.39,1704
"5643",5677,13807,"Corpse Party: Missing Footage","Horror, School","OVA",1,6.38,57507
"5653",5687,10132,"Jin Sheng Yuan","Music","Music",1,6.38,406
"5669",5703,927,"Transformers Superlink","Adventure, Mecha, Sci-Fi, Shounen","TV",51,6.38,2691
"5695",5729,4614,"Moero Arthur: Hakuba no Ouji","Adventure, Drama, Historical, Romance","TV",22,6.37,267
"5696",5730,9290,"Moyashimon CGI Anime","Comedy, School, Supernatural","OVA",1,6.37,1415
"5729",5764,9424,"Seupideuwang Beongae","Action, Game, School, Shounen, Sports","TV",26,6.36,226
"5733",5768,2840,"Youkoso Lodoss-tou e!","Comedy, Parody","Movie",1,6.36,1156
"5738",5773,25839,"Bonjour♪Koiaji Pâtisserie","Comedy, Harem, Romance, Shoujo, Slice of Life","ONA",24,6.35,22127
"5742",5777,21997,"Duel Masters Victory V","Action, Adventure, Comedy, Shounen","TV",51,6.35,363
"5745",5780,3215,"Fuyu no Hi","Historical","Movie",1,6.35,2380
"5758",5793,4024,"Sanrio Anime Sekai Meisaku Gekijou","Adventure, Fantasy, Kids","TV",13,6.35,611
"5760",5796,10349,"Suzy&#039;s Zoo: Daisuki! Witzy","Kids","TV",25,6.35,369
"5766",5802,2566,"Uchuujin Tanaka Tarou","Comedy, School, Shounen","TV",24,6.35,386
"5772",5808,9595,"Amanatsu","Sci-Fi","Movie",1,6.34,1305
"5790",5826,1850,"Haou Daikei Ryuu Knight: Adeu Legend II","Action, Adventure, Fantasy, Mecha","OVA",3,6.34,430
"5810",5846,4948,"Shounen Sarutobi Sasuke","Adventure, Fantasy","Movie",1,6.34,564
"5818",5854,12411,"UN-GO: Inga Nikki","Parody","ONA",10,6.34,4951
"5842",5878,1100,"Soreyuke! Uchuu Senkan Yamamoto Yohko","Adventure, Comedy, Sci-Fi","OVA",3,6.33,1735
"5843",5879,21507,"Soul Eater NOT!","Action, Comedy, Ecchi, Shounen, Supernatural","TV",12,6.33,92269
"5846",5882,5308,"Ushio to Tora: Comically Deformed Theater","Action, Comedy","OVA",1,6.33,1501
"5863",5899,3723,"Koala Boy Kokki","Comedy","TV",26,6.32,360
"5876",5912,7818,"Yousei Ou","Fantasy, Shoujo","OVA",1,6.32,374
"5880",5916,24699,"Ai Tenchi Muyou!","Comedy, Sci-Fi, Shounen","TV",50,6.31,15313
"5890",5927,6992,"Hoshi ni Negai wo: Fantastic Cat","Adventure, Sci-Fi","ONA",1,6.31,1140
"5904",5941,6095,"Azuki-chan the Movie","Comedy, Romance, Shoujo, Slice of Life","Movie",1,6.3,390
"5905",5942,1542,"Brain Powerd","Action, Adventure, Mecha, Sci-Fi","TV",26,6.3,5058
"5922",5959,30390,"Sengoku Musou: Sengoku Musou High School","Comedy, Samurai, School","Special",8,6.3,735
"5936",5973,8132,"Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors","Action, Historical, Mecha","Movie",1,6.29,1208
"5937",5974,15979,"Eureka Seven AO: Aratanari Fukaki Ao","Comedy, Slice of Life","ONA",10,6.29,3331
"5971",6009,16335,"Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special","Action, Mecha, Military, Sci-Fi","Special",1,6.28,5477
"5974",6012,14519,"Neko Ramen: Ore no Shouyu Aji","Comedy","ONA",13,6.28,256
"5981",6019,17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...","Mecha, Sci-Fi","Movie",1,6.28,302
"5987",6025,1202,"Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo","Action, Adventure, Fantasy, Magic, Sci-Fi","OVA",1,6.27,10531
"5996",6034,1324,"Earthian","Drama, Shoujo, Shounen Ai","OVA",4,6.27,5394
"6006",6045,7468,"Princess Lover! Picture Drama","Comedy, Ecchi, Harem, School","Special",6,6.27,7132
"6013",6052,4484,"Umi no Yami, Tsuki no Kage","Drama, Horror, Romance","OVA",3,6.27,483
"6019",6058,2823,"Barbapapa","Comedy, Fantasy","TV",45,6.26,1385
"6043",6082,31221,"Tantei Team KZ Jiken Note","Mystery, School","TV",16,6.26,9410
"6047",6086,14949,"Yurumates 3D: Ushinawareta Genjitsu","Comedy, Seinen, Slice of Life","OVA",1,6.26,1095
"6049",6088,8216,"Aa Harimanada","Martial Arts, Seinen, Sports","TV",23,6.25,640
"6064",6103,3889,"Junk Boy","Comedy, Ecchi, Romance","OVA",1,6.25,3156
"6080",6119,9768,"Shima Shima Tora no Shimajirou","Adventure, Comedy, Fantasy, Kids, Magic","TV",726,6.25,237
"6091",6130,1484,"Youma","Action, Demons, Fantasy, Horror, Supernatural","OVA",2,6.25,4244
"6117",6156,7549,"Quiz Magic Academy: The Original Animation 2","Comedy, Fantasy, Magic, School","OVA",1,6.24,3658
"6119",6158,31669,"Takamiya Nasuno Desu!: Teekyuu Spin-off Specials","Comedy, Shounen","Special",2,6.24,885
"6125",6164,6918,"Wolverine","Action, Martial Arts, Super Power","TV",12,6.24,14989
"6144",6183,17379,"Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi","Action, Historical, Martial Arts, Shounen","OVA",1,6.23,776
"6156",6195,2461,"Metal Skin Panic MADOX-01","Action, Mecha, Sci-Fi","OVA",1,6.22,2030
"6157",6196,30168,"Miss Monochrome: Watashi dake no Monogatari","Music","Music",1,6.22,1634
"6176",6215,14049,"Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?","Harem, Romance","Special",1,6.21,6004
"6182",6221,12065,"Queen&#039;s Blade OVA Specials","Action, Adventure, Ecchi, Fantasy","Special",2,6.21,5535
"6185",6224,7416,"Socket","Kids","OVA",1,6.21,157
"6199",6238,932,"Ichigeki Sacchuu!! Hoihoi-san","Comedy, Sci-Fi, Slice of Life","OVA",1,6.2,5404
"6205",6244,7532,"Kuroi Kikori to Shiroi Kikori","Fantasy","Movie",1,6.2,179
"6210",6249,1175,"Metal Fighter Miku","Comedy, Sci-Fi, Shounen, Sports","TV",13,6.2,1377
"6212",6251,3600,"Sengoku Kitan Youtouden","Action, Demons, Martial Arts","OVA",3,6.2,982
"6229",6268,31454,"Gundam: G no Reconguista - From the Past to the Future","Action, Mecha, Sci-Fi, Space","Special",1,6.2,736
"6233",6272,10751,"Kikou Kai Galient OVA","Action, Fantasy, Mecha, Sci-Fi","OVA",3,6.19,328
"6259",6298,8446,"SAI: Part 1 / Revolving... to the Core","Fantasy, Music","Music",1,6.18,306
"6264",6303,27677,"Stratos 4 OVA: Stratos 4.1 - Dutch Roll","Action, Military, Parody, Sci-Fi","Special",1,6.18,239
"6274",6313,25429,"Isuca","Action, Comedy, Ecchi, Romance, School, Seinen, Supernatural","TV",10,6.17,63638
"6277",6317,8316,"Kawasaki Frontale x Tentai Senshi Sunred","Comedy, Parody, Seinen, Sports, Super Power","Special",4,6.17,363
"6286",6326,6268,"Sekishoku Elegy","Romance","OVA",1,6.17,397
"6291",6331,14367,"Tenshi na Konamaiki Specials","Shounen","Special",13,6.18,504
"6298",6339,5178,"First Squad: The Moment of Truth","Action, Historical, Military, Super Power, Supernatural","Movie",1,6.16,25040
"6303",6345,10796,"Softenni Specials","Comedy, Ecchi, School, Sports","Special",6,6.16,2902
"6304",6346,2291,"Tatakae!! Iczer-1","Action, Adventure, Ecchi, Mecha, Sci-Fi","OVA",3,6.16,3126
"6310",6352,4907,"Daikyouryuu Jidai","Sci-Fi","Movie",1,6.15,275
"6311",6353,10766,"Detective Conan vs. Wooo","Adventure, Comedy, Mystery, Police, Shounen","ONA",2,6.15,2587
"6319",6361,9575,"Nodoka Mori no Doubutsu Daisakusen","Fantasy","Special",1,6.15,160
"6320",6362,17787,"Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film","Sci-Fi, Seinen","Special",1,6.15,705
"6323",6365,33734,"Samurai Noodles: The Originator","Historical, Samurai","ONA",1,6.15,254
"6325",6367,2245,"Seraphim Call","Drama, Romance, Sci-Fi","TV",12,6.15,2434
"6372",6414,17871,"Yonhyakunijuu Renpai Girl","Comedy, Romance, School","Special",1,6.13,2852
"6377",6419,10501,"Bannou Yasai Ninninman","Comedy, Supernatural","Movie",1,6.13,3612
"6378",6420,29823,"Channel 5.5 3rd Season","Comedy, Parody","ONA",4,6.12,280
"6380",6422,8490,"Digimon Adventure 3D: Digimon Grand Prix!","Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports","Movie",1,6.12,4882
"6437",6480,3849,"The SoulTaker: Tamashii-gari - Komugi Daisakusen","Comedy","Special",3,6.1,1266
"6451",6494,23423,"Mujaki no Rakuen","Comedy, Ecchi, Romance, School, Seinen","OVA",3,6.09,12054
"6461",6504,5920,"Xanadu Dragonslayer Densetsu","Adventure, Comedy, Fantasy","OVA",1,6.09,307
"6479",6522,5293,"Time Slip Ichimannen: Prime Rose","Action, Adventure, Drama, Romance, Sci-Fi","Special",1,6.08,584
"6480",6523,12881,"Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA","Comedy, Drama, Harem, Romance, Sci-Fi","OVA",4,6.08,550
"6500",6543,5263,"Tomorrow&#039;s Song","Music","Music",1,6.07,507
"6505",6548,29291,"Behind a Smile","Action, Demons, Music","Music",1,6.06,292
"6509",6552,858,"Gunparade Orchestra","Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life","TV",24,6.06,2816
"6515",6558,7461,"Komaneko no Christmas: Maigo ni Natta Present","Comedy, Fantasy","Movie",1,6.06,207
"6524",6567,1711,"Ryuusei Sentai Musumet","Adventure, Comedy, Ecchi, Romance, Sci-Fi","TV",13,6.06,1331
"6530",6573,15743,"Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni","Adventure, Comedy, Supernatural","Special",1,6.06,265
"6540",6583,3264,"Lemon Angel (1988/II)","Ecchi","TV",8,6.05,462
"6557",6600,5918,"Deimos no Hanayome: Ran no Kumikyoku","Demons, Drama, Fantasy, Horror, Magic, Mystery, Psychological, Shoujo, Supernatural","OVA",1,6.04,2030
"6558",6601,2065,"Gall Force: New Era","Action, Mecha, Military, Sci-Fi, Space","OVA",2,6.04,950
"6561",6604,307,"Kerokko Demetan","Comedy, Fantasy, Kids","TV",39,6.04,533
"6581",6624,10217,"Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!","Magic","TV",12,6.03,4669
"6584",6627,31793,"Mahou Shoujo Nante Mou Ii Desukara.","Comedy, Magic","TV",12,6.03,13654
"6586",6629,4130,"Petit Eva: Evangelion@School","Comedy, Parody, School","ONA",24,6.03,15734
"6598",6642,4210,"Gokiburi-tachi no Tasogare","Drama, Military","Movie",1,6.02,794
"6620",6665,7915,"Otaku no Seiza","Comedy, Parody","OVA",2,6.01,378
"6622",6667,14347,"Ryo","Action, Drama, Historical, Samurai","Movie",1,6.01,8687
"6625",6670,10701,"Ulysses 31 Pilot","Action, Adventure, Sci-Fi, Space","Special",1,6.01,218
"6641",6686,982,"Cosplay Complex","Comedy, Ecchi, Parody, School","OVA",3,5.99,8706
"6643",6688,30289,"Dededen","Slice of Life","Special",5,5.99,158
"6645",6690,1928,"Early Reins","Action, Adventure, Seinen","OVA",1,5.99,1902
"6661",6706,15795,"Beast Saga","Action, Kids, Sci-Fi, Shounen","TV",38,5.98,861
"6683",6728,9627,"Kakko Kawaii Sengen!","Comedy","TV",5,5.97,590
"6687",6732,34367,"Long Riders Recap","Comedy, Shounen, Slice of Life, Sports","Special",1,5.97,582
"6695",6740,6721,"Dark Side Cat","Action","ONA",6,5.96,1821
"6708",6753,5889,"DragonBlade","Action, Fantasy","Movie",1,5.95,427
"6716",6761,30499,"Rolling☆Girls: Chibi☆Rolling☆Girls Korokoro Gekijou","Slice of Life","Special",12,5.95,2111
"6717",6762,8722,"Ten no Kawa","Fantasy, Music","Music",1,5.95,471
"6729",6774,16381,"Santa Company","Fantasy","Movie",1,5.94,2659
"6730",6775,1866,"Seirei Tsukai","Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural","Movie",1,5.94,1693
"6735",6781,16648,"Youchien Senshi: Hanamaru Girls","Action, Comedy, Kids","Special",3,5.94,1147
"6738",6784,5167,"Cream Lemon: New Generation","Drama, Romance","OVA",4,5.93,917
"6739",6785,3152,"Down Load: Namu Amida Butsu wa Ai no Uta","Action, Adventure, Psychological, Sci-Fi","OVA",1,5.93,740
"6766",6812,23895,"REACH x Thermae Romae: Pietrada no Kekkon","Comedy, Historical, Seinen","Special",1,5.92,308
"6770",6816,30358,"Turnover","School, Slice of Life","ONA",1,5.92,1150
"6773",6820,6787,"Goulart Knights: Evoked the Beginning Black","Action, Drama, Fantasy, Shoujo, Supernatural","OVA",1,5.91,8002
"6775",6822,4452,"Hoshikuzu Paradise","Comedy, Romance","OVA",1,5.91,295
"6784",6831,1973,"X Densha de Ikou","Dementia, Mystery, Supernatural","OVA",1,5.91,1129
"6791",6838,28439,"Hatsune Miku x Tetsuya Nomura","Music","Special",1,5.9,1232
"6802",6849,33746,"Anitore! XX","Comedy, Sports","TV",12,5.89,6227
"6852",6899,23259,"Gundam: G no Reconguista","Action, Mecha, Sci-Fi, Space","TV",26,5.86,16538
"6857",6904,3328,"School Days: Magical Heart Kokoro-chan","Comedy, Ecchi, Magic","OVA",1,5.86,28812
"6858",6905,23595,"Seihou Tenshi Angel Links Special","Comedy, Sci-Fi, Space","Special",1,5.86,310
"6860",6907,28631,"Studio Khara vs. CyberConnect2 Gachinko! Animation Taiketsu!","Action","ONA",2,5.86,217
"6870",6917,21421,"Mahou Shoujo Taisen","Magic","TV",26,5.85,12783
"6872",6919,9826,"Okubyou na Venus","Music","OVA",1,5.85,223
"6883",6930,4967,"Choujin Locke: Mirror Ring","Action, Sci-Fi, Super Power","OVA",1,5.84,391
"6886",6933,31467,"Grendizer Giga","Action, Mecha","ONA",1,5.84,207
"6899",6946,13041,"Battle Break","Action, Kids","ONA",1,5.83,189
"6900",6947,3625,"Battle Royal High School","Action, Horror, Martial Arts, Super Power, Supernatural","OVA",1,5.83,2899
"6906",6953,1936,"Misute♡naide Daisy","Comedy, Romance, Sci-Fi","TV",12,5.83,720
"6917",6964,9053,"Ice Movie","Action, Military, Sci-Fi","Movie",1,5.82,804
"6929",6976,17513,"Diabolik Lovers","Harem, School, Shoujo, Vampire","TV",12,5.81,107960
"6931",6978,25943,"Hacka Doll","Fantasy","Special",2,5.81,2961
"6934",6981,31310,"Ishikeri","Comedy","Movie",1,5.81,207
"6952",6999,32438,"Mayoiga","Drama, Horror, Mystery, Psychological","TV",12,5.8,117090
"6965",7012,2837,"Ariel Deluxe","Action, Comedy, Mecha, Sci-Fi","OVA",2,5.79,615
"6966",7013,19233,"Around","Slice of Life","Movie",1,5.79,468
"6970",7017,32608,"Endride","Adventure, Fantasy","TV",24,5.79,38223
"6974",7022,21055,"Mission School","Music, School","Music",1,5.79,243
"6975",7023,8697,"Mizutori","Music","Music",1,5.79,275
"6979",7027,25873,"Toukiden Kiwami","Action, Fantasy, Martial Arts","ONA",1,5.79,518
"6989",7037,11661,"Robo to Shoujo (Kari)","Action, Comedy, Mecha, Sci-Fi","ONA",9,5.78,1031
"6990",7038,13141,"Shibainuko-san","Comedy","TV",26,5.78,6204
"7000",7048,33011,"Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku","Comedy, Fantasy, Parody","ONA",12,5.99,3251
"7013",7061,13089,"Hana to Mogura","Comedy","Movie",1,5.76,210
"7015",7063,9361,"Molly Star-Racer","Mecha, Music","Music",1,5.76,914
"7019",7067,7155,"Beat Shot!!","Ecchi, Sports","OVA",1,5.75,303
"7022",7070,19137,"EDEN","Music","Music",1,5.75,1159
"7024",7072,27793,"It Girl","Music","Music",1,5.75,961
"7039",7087,32875,"Shokupan Mimi Specials","Comedy","Special",4,5.74,122
"7048",7096,24199,"Oosouji","Music","Music",1,5.73,346
"7061",7109,32781,"Refrain","Music","Music",1,5.72,104
"7062",7110,10407,"Shimanchu MiRiKa","Slice of Life","Special",1,5.72,267
"7064",7112,3929,"Ugokie Kori no Tatehiki","Comedy, Supernatural","Movie",1,5.72,580
"7087",7135,11447,"Yuureisen","Supernatural","Movie",1,5.7,609
"7089",7137,13083,"Fushigi na Kusuri","Slice of Life","Movie",1,5.69,218
"7098",7146,7862,"Transformers: Robot Masters","Mecha","Special",2,5.69,485
"7106",7154,24321,"Hoka Hoka Oden no Uta","Music","Music",1,5.68,394
"7115",7163,23917,"Sora wa Koko ni Aru","Music","Music",1,5.68,140
"7126",7174,22093,"Mayonaka wa Junketsu","Action, Music","Music",1,5.67,162
"7135",7183,26015,"Backkom: Jung-gug Gijeogwi","Comedy, Kids","Special",1,5.66,117
"7137",7185,25293,"Futago no Mahoutsukai Lico to Gli","Magic, Music","ONA",4,5.66,237
"7168",7217,1741,"Hit wo Nerae! Specials","Comedy, Ecchi","Special",4,5.63,1016
"7173",7222,17697,"Neon The Animation","Comedy, Historical, Mecha, Police, Slice of Life","ONA",6,5.63,413
"7190",7239,31519,"Anitore! EX","Comedy, Sports","TV",12,5.62,15005
"7222",7271,2364,"Virus: Virus Buster Serge","Action, Adventure, Mecha, Police, Sci-Fi","TV",12,5.59,2250
"7238",7287,33578,"Hungry Zombie Francesca!!","Fantasy, Music","Music",2,5.57,242
"7245",7294,4827,"_Summer Specials","Harem","Special",2,5.57,1977
"7256",7305,33803,"Sengoku Choujuu Giga","Demons, Historical, Supernatural","TV",26,5.56,3248
"7267",7316,8752,"Message Song","Music","Music",1,5.55,168
"7271",7320,1982,"Osu","Slice of Life","Movie",1,5.55,2021
"7277",7326,23079,"Glasslip","Romance, Slice of Life, Supernatural","TV",13,5.54,94108
"7286",7335,5549,"Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle","Action, Comedy, Ecchi, Parody","OVA",1,5.53,1258
"7289",7339,1772,"Seishoujo Kantai Virgin Fleet","Fantasy, Military, School, Sci-Fi","OVA",3,5.53,892
"7295",7345,2941,"Elysium","Action, Mecha, Sci-Fi","Movie",1,5.52,950
"7304",7355,19207,"Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV","Comedy, Magic","TV",10,5.51,1936
"7312",7363,2591,"Samurai Spirits: Haten Gouma no Shou","Adventure, Historical, Samurai, Shounen","Special",1,5.5,1958
"7318",7369,32934,"Zonmi-chan: Meat Pie of the Dead","Comedy, Horror, Supernatural","Special",1,5.5,676
"7329",7380,33103,"Zekkyou Gakkyuu: Tensei","Horror, Shoujo, Supernatural","Special",2,5.49,844
"7331",7382,6131,"Charady no Joke na Mainichi","Comedy","TV",365,5.48,1612
"7344",7395,33245,"Ame-iro Cocoa in Hawaii","Comedy, Slice of Life","TV",12,5.47,2516
"7375",7426,32789,"Answer","Music, Supernatural, Vampire","Music",1,5.44,103
"7383",7435,29673,"Shin Tenchi Souzou","Comedy","Movie",1,5.44,129
"7394",7446,5826,"Oira no Yakyuu","Sports","Movie",1,5.42,866
"7407",7459,32289,"Anison Nippon","Action, Sci-Fi","ONA",1,5.4,209
"7408",7460,34324,"Chiryokumaru","Action","ONA",1,5.4,817
"7415",7467,31102,"Taiko no Tatsujin: 15 Shuunenkinen Short Animation","Game","ONA",1,5.4,461
