"","X","anime_id","name","genre","type","episodes","rating","members"
"8563",8659,30278,"Ghost Messenger Movie","Action, Fantasy","Movie",1,5.67,229
"4844",4869,17277,"Code Geass: Soubou no Oz Picture Drama","Action, Drama, Mecha, Military, School, Supernatural","OVA",5,6.61,6467
"7182",7231,10838,"Double-J","Comedy, School, Shounen","TV",11,5.62,8467
"8958",9078,23569,"Kagirinaki Rakuen","Slice of Life","Movie",1,7.25,86
"1176",1181,1394,"Future GPX Cyber Formula Saga","Drama, Sci-Fi, Shounen, Sports","OVA",8,7.64,1040
"10977",11418,24967,"Ane Kyun!: Joshi ga Ie ni Kita!","Hentai","OVA",1,6.64,2696
"4317",4341,28619,"Ranpo Kitan: Game of Laplace","Mystery","TV",11,6.75,66777
"1107",1112,14669,"Aura: Maryuuin Kouga Saigo no Tatakai","Comedy, Drama, Romance, School, Supernatural","Movie",1,7.67,22599
"9325",9471,10136,"Manga Doushite Monogatari","Adventure, Comedy, Kids","TV",100,6.67,140
"10335",10524,30582,"That&#039;s Hanakappa Musical: Pan to Gohan, Docchi nano!?","Comedy, Kids, Music","Movie",1,5.2,51
"10545",10740,31925,"White Tree","Music, Romance","Music",1,5.18,104
"11755",12208,6546,"Pico: My Little Summer Story","Yaoi","OVA",1,5.21,5551
"8691",8795,24257,"Heisei no Cinderella: Kiko-sama Monogatari","Historical, Romance","Special",1,5.06,86
"1882",1889,5578,"Aoyama Goushou Tanpenshuu","Adventure, Comedy, Mystery, Police, Shounen","Special",7,7.41,2177
"4614",4638,33360,"Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e Picture Drama","Comedy, Military","Special",1,6.66,1732
"4202",4226,2032,"Wellber no Monogatari: Sisters of Wellber","Action, Adventure, Comedy, Drama, Fantasy, Historical","TV",13,6.78,5605
"7156",7205,6797,"Docchi ni Suru?","Kids","Movie",1,5.64,398
"10970",11411,3888,"Toumei Ningen (OVA)","Hentai","OVA",2,6.67,4631
"3150",3172,1637,"Kaze to Ki no Uta Sanctus: Sei Naru Kana","Drama, Historical, Romance, Shoujo, Shounen Ai","OVA",1,7.06,6105
"9590",9749,28581,"Nintama Rantarou no Jishin Youjin Hi no Youjin","Drama, Kids","OVA",1,6.29,70
"9996",10174,20797,"Sennen no Yakusoku","Kids, Slice of Life","OVA",1,4.75,65
"9163",9301,15227,"Kono Sekai no Katasumi ni","Drama, Historical","Movie",1,8.14,8028
"6611",6656,17127,"Chokkyuu Hyoudai Robot Anime: Straight Title","Comedy, Mecha","TV",12,6.01,1399
"8633",8734,8763,"Hajime Ningen Gyatoruz","Comedy, Historical","TV",77,6.47,170
"5102",5130,5935,"Animation Kikou: Marco Polo no Bouken","Adventure, Historical","TV",43,6.54,249
"10387",10577,33884,"Tokyu Plaza Ginza Open","Slice of Life","Special",1,5,45
"207",208,27821,"Fate/stay night: Unlimited Blade Works - Prologue","Action, Fantasy, Magic, Shounen, Supernatural","Special",1,8.32,106382
"8699",8803,29535,"Hello Kitty no Hajimete no Christmas Cake","Kids","OVA",1,6.17,65
"8256",8339,30060,"Chii Jiaan Chuaanqii","Action, Adventure, Fantasy","TV",26,5.33,56
"866",869,4811,"Ichigo Mashimaro Encore","Comedy, Slice of Life","OVA",2,7.79,12790
"607",609,22265,"Free!: Eternal Summer","Comedy, School, Slice of Life, Sports","TV",13,7.94,150596
"5739",5774,6872,"Cyborg 009","Action, Adventure, Drama, Sci-Fi, Shounen","Movie",1,6.35,1216
"10701",11121,10380,"Oni Chichi: Re-birth","Hentai","OVA",1,7.65,14925
"3787",3811,1035,"Patalliro Saiyuuki!","Adventure, Comedy, Fantasy, Shoujo, Shounen Ai","TV",26,6.88,1996
"1155",1160,874,"Digimon Tamers","Adventure, Comedy, Drama, Fantasy, Shounen","TV",51,7.65,94391
"8683",8787,5930,"Hayou no Ken: Shikkoku no Mashou","Fantasy, Shoujo, Supernatural","OVA",2,5.79,182
"7713",7776,7512,"Dambo","Fantasy, Music","Music",1,5.03,316
"2737",2753,252,"Madlax","Drama, Magic, Military, Mystery, Psychological, Shounen, Supernatural","TV",26,7.17,25995
"2914",2933,12321,"Thermae Romae","Comedy, Historical, Seinen","TV",3,7.13,13444
"7243",7292,24237,"Surprise 4 U.","Sports","ONA",2,5.57,126
"5135",5163,8949,"Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi","Kids","OVA",1,6.54,749
"7537",7591,20725,"Lies, Lies.","Music","Music",1,5.26,185
"8271",8354,14623,"Chikyuu SOS Sore Ike Kororin","Action, Comedy, Kids, Sci-Fi","TV",26,5.78,87
"7890",7958,9056,"Agitated Screams of Maggots","Dementia, Horror, Music","Music",1,4.45,2921
"2331",2343,5079,"Kurokami The Animation","Action, Martial Arts, Super Power","TV",23,7.29,72750
"11277",11727,4555,"Yakata Jukujo","Hentai","OVA",2,6.2,2054
"9690",9854,14947,"Onegai My Melody: Yuu &amp; Ai","Comedy, Fantasy","Movie",1,5.73,271
"8109",8185,22247,"Azumi Mamma★Mia","Comedy, Kids","TV",60,5.6,101
"9538",9694,24903,"Neko Funjatta","Music","Music",1,4.15,79
"2514",2527,17717,"Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension","Action, Mecha, Military","Special",1,7.24,3547
"7858",7926,4397,"Osaru no Sankichi: Totsugeki-tai","Military","Movie",1,4.62,489
"6467",6510,8252,"Getter Robo (Movie)","Action, Mecha, Sci-Fi, Shounen","Movie",1,6.08,527
"8296",8379,31690,"Chuugakusei","Comedy","OVA",2,5,52
"10262",10449,26035,"Sweet Spot","Comedy","OVA",1,7,59
"5715",5749,2739,"Highschool Aurabuster: Hikari no Mezame","Drama, Fantasy, Super Power","OVA",3,6.36,347
"2572",2586,1738,"Muteki Kanban Musume","Action, Comedy, Martial Arts, Parody, Shounen","TV",12,7.22,12409
"11145",11594,17747,"Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation","Hentai","OVA",2,6.38,2646
"11607",12060,5607,"Love Machine: Animaid Shoufu 23-gou","Hentai","OVA",2,5.64,384
"9389",9535,3846,"Microid S","Action, Sci-Fi","TV",26,6.08,160
"6626",6671,15133,"Aoi Sekai no Chuushin de","Action, Adventure, Ecchi, Fantasy, Parody, Shounen","Special",3,6,25693
"1639",1646,24591,"Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!","Comedy, Kids, Supernatural","Movie",1,7.48,1034
"9783",9954,8324,"Pelican Road Club Culture","Drama, Romance, Shounen","OVA",1,6.35,161
"3231",3253,32376,"Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo","Mystery, Shounen","Special",1,7.04,625
"5302",5330,3932,"Magnerobo Ga-Keen","Action, Mecha, Sci-Fi","TV",39,6.49,416
"3817",3841,19099,"Pokemon: Mewtwo - Kakusei e no Prologue","Adventure, Fantasy, Kids","Special",1,6.87,4146
"4586",4610,6796,"Kyuukyoku Choujin R","Comedy, Sci-Fi","OVA",1,6.68,492
"2997",3017,930,"Densetsu Kyojin Ideon","Drama, Mecha, Sci-Fi, Space","TV",39,7.1,5517
"6151",6190,1156,"I: Wish You Were Here","Action, Drama, Mystery, Sci-Fi","TV",4,6.22,6017
"3282",3304,2613,"Mirai Shounen Conan 2: Taiga Daibouken","Adventure, Drama, Sci-Fi","TV",24,7.03,931
"11404",11855,3378,"Leatherman","Hentai","OVA",5,5.99,874
"9428",9576,16159,"Mirai Kara Kita Shounen Super Jetter","Action, Comedy, Sci-Fi, Super Power","TV",52,5.43,108
"171",172,6945,"Gintama: Shiroyasha Koutan","Action, Comedy, Historical, Parody, Sci-Fi","Special",1,8.37,27213
"10798",11228,12959,"Ojousama Yomeiri Kousou!","Hentai","OVA",2,7.05,3853
"4749",4774,6368,"Legend of Regios","Magic","Special",3,6.64,6194
"8212",8294,18759,"Captain the Movie","Shounen, Sports","Movie",1,6.41,106
"1434",1441,13349,"Chouyaku Hyakuninisshu: Uta Koi.","Historical, Josei, Romance","TV",13,7.54,15661
"3152",3174,3019,"Lupin III: Kiri no Elusive","Action, Adventure, Comedy, Shounen","Special",1,7.06,2693
"3197",3219,31231,"Pokemon the Movie XY&amp;Z: Volcanion to Karakuri no Magiana","Adventure, Fantasy, Kids","Movie",1,7.05,3572
"3410",3432,118,"El Hazard 2: The Magnificent World","Adventure, Comedy, Fantasy","OVA",4,6.99,5771
"11508",11959,2345,"Choujin Densetsu Urotsukidouji 5: Kanketsu-hen","Demons, Fantasy, Hentai, Horror","OVA",1,5.83,1082
"11566",12017,4260,"Five Card","Comedy, Hentai, School","OVA",4,5.72,698
"927",930,2471,"Doraemon (1979)","Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen","TV",1787,7.76,14233
"4370",4394,1187,"DNA² OVA","Comedy, Drama, Sci-Fi","OVA",3,6.73,8003
"4914",4941,2637,"Doraemon: It&#039;s Autumn!","Adventure, Comedy, Fantasy, Kids, Shounen","Special",1,6.59,483
"10311",10500,29669,"Ten","Dementia","Movie",1,4.44,82
"2146",2158,2736,"Mojakou","Comedy, Fantasy, Sci-Fi","TV",74,7.34,1218
"10069",10252,29401,"Shiritori Oukoku","Kids","TV",3,4.71,48
"2916",2935,961,"Virtua Fighter","Action, Adventure, Comedy, Martial Arts, Shounen","TV",35,7.13,3875
"7486",7539,30948,"Kowabon","Horror","TV",13,5.33,21026
"391",393,2924,"ef: A Tale of Memories.","Drama, Mystery, Romance","TV",12,8.12,151106
"9366",9512,26221,"Mebae no Ashita","Drama, Kids","OVA",1,8.33,45
"3316",3338,11161,"Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi","Comedy, Ecchi, Romance, School","Special",1,7.02,17770
"82",83,32182,"Mob Psycho 100","Action, Comedy, Slice of Life, Supernatural","TV",12,8.55,193716
"3283",3305,2235,"Mizu no Kotoba","Drama, Psychological, Sci-Fi","Special",1,7.03,15958
"512",514,32370,"D.Gray-man Hallow","Action, Demons, Shounen, Super Power","TV",13,8.01,72499
"2389",2402,2416,"Grander Musashi RV","Adventure, Sports","TV",39,7.27,987
"9986",10164,7398,"Sekai Meisaku Douwa","Fantasy","OVA",20,6.49,207
"7431",7483,16389,"Komachi to Dangorou","Adventure, Comedy, Kids, Sci-Fi","ONA",2,5.38,215
"4441",4465,7664,"Nils no Fushigi na Tabi (Movie)","Adventure, Fantasy, Kids","Movie",1,6.72,408
"5663",5697,5693,"Shinran-sama: Negai, Soshite Hikari","Historical","OVA",1,6.38,150
"3307",3329,24169,"Detective Conan: The Fugitive Kogorou Mouri","Comedy, Mystery","ONA",1,7.02,2403
"4039",4063,6733,"Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?","Drama, Sci-Fi, Space","Special",1,6.81,783
"8823",8932,19071,"Hyakumannen Attara, Dousuru?","Kids","OVA",1,5,61
"4468",4492,4244,"Ginga Shippuu Sasuraiger","Action, Adventure, Mecha","TV",43,6.71,399
"5762",5798,4451,"Tanin no Kankei","Comedy, Ecchi, Romance, School","OVA",2,6.35,868
"4478",4502,1806,"Master Mosquiton 99","Action, Adventure, Comedy, Supernatural, Vampire","TV",26,6.71,2320
"4994",5022,2881,"Chinmoku no Kantai","Drama, Military","OVA",3,6.57,924
"9462",9611,9797,"MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials","Action, Comedy","Special",2,6.08,227
"1478",1485,183,"Whistle!","School, Shounen, Sports","TV",39,7.53,8040
"10187",10372,10060,"Sore Ike! Anpanman: Sora Tobu Ehon to Glass no Kutsu","Comedy, Fantasy, Kids","Movie",1,5.93,115
"10275",10462,18629,"Taiheiyou ni Kakeru Niji","Drama, Kids, Slice of Life","OVA",1,5.44,79
"11592",12044,5608,"Onna Kyoushi: Nikutai Jugyou","Hentai","OVA",2,5.68,491
"7484",7537,6090,"Hon Ran","Action, Magic, Martial Arts","OVA",1,5.33,781
"9643",9806,34363,"Ocha-ken: Ryokutto Monogatari","Kids, Slice of Life","TV",13,8,20
"7602",7659,5872,"Doubutsu Mura no Sports Day","Action","Movie",1,5.18,448
"11451",11902,33750,"Boku no Yayoi-san 2","Hentai","OVA",2,5.9,730
"7944",8013,2776,"Generation of Chaos","Action, Adventure, Demons, Fantasy, Magic","OVA",1,3.98,1010
"10115",10300,29756,"Sinbad: Soratobu Hime to Himitsu no Shima","Adventure","Movie",1,6.41,881
"723",726,33446,"Huyao Xiao Hongniang: Yue Hong","Comedy, Romance","ONA",13,7.87,1043
"2636",2650,4851,"Lupin III: Seven Days Rhapsody","Action, Adventure, Comedy, Shounen","Special",1,7.2,2482
"11690",12143,5567,"Shachiku: Kuruma no Naka de Kattemasu","Hentai","OVA",1,5.47,257
"4199",4223,23439,"Toki wa Meguru: Tokyo Station","Slice of Life","ONA",1,6.78,2862
"7605",7662,10406,"Spelunker Sensei","Comedy","OVA",1,5.18,1976
"2715",2730,938,"Shin Getter Robo tai Neo Getter Robo","Action, Mecha, Sci-Fi, Shounen","OVA",4,7.18,2339
"11803",12259,20007,"Hi Gekiga Ukiyoe Senya Ichiya","Action, Hentai","Movie",1,1.92,129
"8402",8490,30453,"Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack","Comedy, Sci-Fi, Shounen","Special",1,7.11,152
"3268",3290,891,"Dragon Ball Movie 2: Majinjou no Nemuri Hime","Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power","Movie",1,7.03,27194
"7627",7684,3252,"Super Express Mazinger 7","Mecha, Sci-Fi","Movie",1,5.15,362
"9118",9253,29543,"Kitty to Daniel no Suteki na Christmas","Kids","OVA",1,6.4,49
"5679",5713,4509,"Captain Future: Kareinaru Taiyokei Race","Action, Adventure, Sci-Fi","Special",1,6.37,394
"7208",7257,19239,"Old City Ward","Fantasy, Music","Music",1,5.6,278
"51",51,7785,"Yojouhan Shinwa Taikei","Mystery, Psychological, Romance","TV",11,8.65,122531
"7524",7578,11679,"Chainsaw Maid","Comedy, Horror, Supernatural, Thriller","ONA",1,5.27,2373
"11769",12222,4369,"Kunoichi Gakuen Ninpouchou","Action, Comedy, Demons, Hentai, Martial Arts, School","OVA",6,5.11,955
"9211",9350,17749,"Kuruneko: Kurunekobin","Comedy, Slice of Life","Special",4,6.71,162
"2770",2787,4476,"Gensoumaden Saiyuuki: Kibou no Zaika","Adventure, Fantasy","OVA",1,7.16,2557
"6838",6885,3843,"Ali Baba to 40-hiki no Touzoku","Action, Fantasy","Movie",1,5.87,602
"7124",7172,13375,"Kyoto Animation: Sora-hen","Slice of Life","Special",1,5.67,2306
"1783",1790,14833,"Maoyuu Maou Yuusha","Adventure, Demons, Fantasy, Historical, Romance","TV",12,7.44,164445
"7820",7886,13421,"Wheels","Comedy","OVA",1,4.76,314
"11343",11794,13643,"Imouto Twins","Hentai","OVA",1,6.08,1313
"11402",11853,8654,"I☆Can","Hentai","OVA",3,5.99,4098
"8796",8905,30058,"Hong Ling Jin Xia","Action, School","ONA",1,5.85,106
"10336",10525,23915,"The Adventures of Hello Kitty &amp; Friends","Fantasy, Kids","TV",52,5.08,117
"2295",2307,1847,"Rec: Yurusarezarumono","Comedy, Drama, Romance","Special",1,7.3,16654
"5807",5843,4213,"Saishuu Shiken Kujira Progressive","Drama, Romance","OVA",1,6.34,1710
"10114",10299,31829,"Sinbad: Mahou no Lamp to Ugoku Shima","Adventure","Movie",1,6.17,622
"11157",11606,2359,"Choujin Densetsu Urotsukidouji Movie","Action, Demons, Drama, Hentai","Movie",1,6.37,2545
"2253",2265,915,"Ginga Densetsu Weed","Adventure, Drama, Shounen","TV",26,7.31,7484
"11643",12096,31331,"Busou Shoujotai: Blade Briders The Animation","Hentai, Space","OVA",1,5.55,1166
"5934",5971,10330,"Bakugan Battle Brawlers: Mechtanium Surge","Action, Adventure, Fantasy, Game, Shounen","TV",46,6.29,8662
"5813",5849,25169,"Tamayura: More Aggressive Picture Drama","Comedy, Drama","Special",1,6.34,809
"9748",9915,13165,"Paboo &amp; Mojies","Kids","TV",52,4,113
"3686",3710,10502,"Tansu Warashi.","Comedy, Slice of Life, Supernatural","Movie",1,6.91,4028
"2637",2651,16890,"Makai Ouji: Devils and Realist","Comedy, Demons, Fantasy, Historical, Mystery, School, Shoujo, Supernatural","TV",12,7.2,59819
"10181",10366,21975,"Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne","Comedy, Fantasy, Kids","OVA",2,5.74,76
"9470",9619,30397,"Mori no Kuma-san","Slice of Life","Movie",1,3.96,101
"6789",6836,1927,"Gakuen Tokusou Hikaruon","Action, Martial Arts, School, Super Power","OVA",1,5.9,1068
"8132",8210,31662,"Bary-san x Gospe Rats: Tonde Bary Bary Monogatari","Music","Music",1,4.67,58
"7288",7338,16373,"Peeping Life: The Perfect Evolution","Comedy, Slice of Life","OVA",10,5.53,313
"4056",4080,15431,"Natsu-iro Kiseki: 15-kaime no Natsuyasumi","Slice of Life","OVA",1,6.81,5295
"4444",4468,5529,"Pokemon: Odoru Pokemon Himitsu Kichi","Comedy, Fantasy, Kids","Movie",1,6.72,5846
"11329",11780,3557,"Shoujo Auction","Hentai","OVA",2,6.12,1278
"11693",12146,4692,"Tragic Silence: Shoujo Yugi","Hentai","OVA",1,5.46,656
"5847",5883,6425,"Weiß Survive","Comedy, Ecchi, Game","TV",16,6.33,13591
"9018",9147,27841,"Karasu no Panya-san/Dorobou Gakkou","Kids","OVA",2,5.67,56
"10619",10818,25589,"Yeongsimi","Comedy, Kids, School, Slice of Life","TV",13,6.5,53
"2340",2352,1731,"Tales of Symphonia The Animation: Sylvarant-hen","Action, Adventure, Fantasy, Magic, Martial Arts, Shounen","OVA",4,7.29,35730
"3574",3598,9806,"Qin Shiming Yue Zhi: Bai Bu Fei Jian","Action, Fantasy, Historical, Martial Arts","TV",10,6.94,1070
"7523",7577,3306,"Aoki Honoo","Drama, Romance, Seinen","OVA",1,5.27,1312
"6685",6730,29770,"Kikyuu","Music","Music",1,5.97,247
"737",740,407,"Tantei Gakuen Q","Comedy, Drama, Mystery, Police, Shounen","TV",45,7.87,16591
"9555",9714,23643,"Nezumi no Yomeiri","Fantasy, Kids","Movie",1,4.96,89
"8253",8336,33859,"Chicken Papa","Comedy","ONA",1,3,45
"10143",10328,27499,"Sore Ike! Anpanman: Anpanman to Kaizoku Lobster","Adventure, Fantasy, Kids","Special",1,5.5,70
"10799",11230,21001,"Dekakute Ecchi na Ore no Ane","Hentai","OVA",1,7.04,3843
"2775",2792,20673,"Hinata no Aoshigure","Adventure, Fantasy, Romance","Movie",1,7.16,6970
"704",707,13535,"Binbougami ga!","Comedy, Parody, Shounen, Supernatural","TV",13,7.88,117091
"3047",3069,1573,"Kishin Douji Zenki","Action, Comedy, Drama, Ecchi, Fantasy, Horror, Magic, Shounen","TV",51,7.09,5936
"455",457,227,"FLCL","Action, Comedy, Dementia, Mecha, Parody, Sci-Fi","OVA",6,8.06,305165
"9610",9769,30019,"Norakuro Ittouhei","Kids","Movie",1,4.44,97
"3923",3947,5129,"Jikuu Boukenki Zentrix","Adventure, Mecha, Sci-Fi","TV",26,6.84,392
"2350",2362,24031,"Denki-gai no Honya-san","Comedy, Seinen, Slice of Life","TV",12,7.28,61228
"3956",3980,3720,"Jack to Mame no Ki","Fantasy, Kids","Movie",1,6.83,640
"3977",4001,10074,"Toriko 3D: Kaimaku Gourmet Adventure!!","Action, Adventure, Comedy, Shounen","Movie",1,6.83,4204
"1770",1777,764,"Zoids Shinseiki/Zero","Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports","TV",26,7.45,16381
"11648",12101,13019,"Aneki no Kounai Kaikinbi","Hentai","OVA",1,5.54,3322
"10812",11243,5464,"Cafe Junkie","Hentai","OVA",2,6.99,7889
"11546",11997,10101,"Shoujo Senki Brain Jacker","Hentai, Supernatural","OVA",2,5.76,1976
"62",62,28171,"Shokugeki no Souma","Ecchi, School, Shounen","TV",24,8.61,348951
"9446",9595,5241,"Mofu☆Mofu","Kids","TV",11,4.67,220
"3891",3915,17585,"Myself ; Yourself Specials","Drama, Romance, School","Special",2,6.85,4128
"6218",6257,11919,"Zoku Attacker You! Kin Medal e no Michi","Romance, Sports","TV",52,6.2,340
"1212",1217,7858,"Sora no Otoshimono: Project Pink","Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural","OVA",1,7.63,61903
"8855",8966,29926,"Inaka Nezumi to Machi Nezumi","Kids","Movie",1,4.28,89
"8077",8151,29999,"Aoki Uru: Overture","Military, Sci-Fi","Special",1,5.75,361
"7790",7855,22171,"Tanaami Keiichi no Shouzou","Dementia","Movie",1,4.86,170
"2281",2293,12623,"Egomama","Music","Music",1,7.29,1471
"7466",7519,13441,"Shiawasette Naani","Fantasy","OVA",1,5.35,434
"6482",6525,8707,"Wakusei Robo Danguard Ace tai Konchuu Robot Gundan","Mecha, Sci-Fi","Movie",1,6.08,232
"329",331,25879,"Working!!!","Comedy, Romance, Slice of Life","TV",13,8.18,80763
"8964",9084,30777,"Kaijuu Sakaba Kanpai!","Comedy, Supernatural","TV",13,4.9,262
"7496",7549,33572,"Idol Memories","Music","TV",12,5.31,5027
"11083",11529,2138,"Kage (OVA)","Action, Hentai, Historical, Martial Arts","OVA",4,6.47,3176
"3205",3227,14617,"Stranger: Mukou Hadan Pilot","Action, Adventure, Historical, Samurai, Seinen","Special",1,7.05,4741
"2552",2566,482,"Yu☆Gi☆Oh!: Duel Monsters GX","Action, Comedy, Fantasy, Game, Shounen","TV",180,7.23,74331
"2974",2994,796,"Mahoujin Guru Guru Movie","Adventure, Comedy, Fantasy, Magic, Shounen","Movie",1,7.11,826
"10074",10258,30070,"Shiroi Zou (1981)","Action, Historical","Movie",1,4.71,73
"11072",11518,217,"Shin Angel","Comedy, Drama, Hentai, Romance","OVA",5,6.49,1420
"1196",1201,32828,"Amaama to Inazuma","Comedy, Seinen, Slice of Life","TV",12,7.63,95339
"9683",9847,33888,"Omoi Au Christmas 2011","Fantasy","Special",3,4.67,35
"3761",3785,4943,"Yousei Florence","Adventure, Fantasy, Music","Movie",1,6.89,891
"8918",9036,11857,"Judo Sanka","Shounen, Sports","TV",27,6.68,128
"9338",9484,30198,"Manga Naruhodo Monogatari OVA","Adventure, Kids","OVA",5,6.67,50
"6537",6580,3157,"Guardian Hearts-Power UP!","Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance","OVA",4,6.05,2402
"693",696,6115,"Lupin III vs. Detective Conan","Action, Adventure, Comedy, Mystery, Shounen","Special",1,7.89,15220
"11172",11621,1510,"Imouto de Ikou!","Hentai","OVA",2,6.36,2457
"3485",3507,23849,"Pokemon XY: Sora no Hahen","Adventure, Fantasy, Kids","Movie",1,6.97,2360
"2592",2606,7088,"Ichiban Ushiro no Daimaou","Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen","TV",12,7.21,203618
"11039",11483,1403,"Tsumamigui","Hentai","OVA",2,6.55,2651
"11809",12268,14207,"Lovely Series","Hentai","OVA",2,4.11,174
"1907",1914,5753,"Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!","Action, Fantasy, Magic, Shoujo","Movie",1,7.41,2957
"9721",9886,33154,"Osiris no Tenbin: Season 2","Drama, Supernatural, Thriller","ONA",11,6.08,250
"901",904,2499,"Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu","Comedy, Drama, School, Shounen, Slice of Life, Sports","Movie",1,7.78,7856
"5009",5037,5844,"Pokemon: Pikachu no Obake Carnival","Adventure, Comedy, Fantasy, Kids","Special",1,6.57,3365
"2516",2529,8917,"Mouretsu Pirates","Sci-Fi, Space","TV",26,7.24,48245
"762",765,10460,"Kimi to Boku.","Comedy, Drama, Romance, School, Shounen, Slice of Life","TV",13,7.85,86196
"4074",4098,5484,"Wagaya no Oinari-sama. Specials","Adventure, Comedy, Fantasy, Shounen, Supernatural","Special",12,6.81,2259
"9270",9415,30057,"Mabeobsaui Adeul Koli","Adventure, Comedy, Fantasy","TV",13,4.2,44
"9026",9157,28361,"Kaseifu ga Ita.","Comedy, Shoujo, Slice of Life","OVA",1,4.55,93
"4355",4379,3809,"Shirayuki Hime no Densetsu","Adventure, Fantasy, Romance","TV",52,6.74,1486
"6433",6475,9385,"Rokushin Gattai GodMars (1982)","Action, Mecha, Sci-Fi, Space","Movie",1,6.1,304
"8662",8764,29269,"Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi","Kids, Sci-Fi","OVA",1,5.67,50
"9947",10124,29637,"Samurai","Drama, Romance","Movie",1,3.58,111
"9003",9130,24049,"Kanai","Mecha","ONA",1,4.12,132
"4062",4086,11491,"Recorder to Randoseru Do♪","Comedy, School, Seinen, Slice of Life","TV",13,6.81,29599
"10382",10571,29473,"Toko-chan Chokkin","Adventure, Historical, Kids, Slice of Life","TV",3,6.67,37
"2930",2949,9041,"IS: Infinite Stratos","Action, Comedy, Harem, Mecha, Sci-Fi","TV",12,7.12,254543
"11645",12098,3639,"Princess Road: Bara to Dokuro no Monshou","Hentai","OVA",1,5.55,840
"7907",7975,1585,"Spectral Force","Demons, Fantasy","OVA",2,4.36,1010
"8873",8986,28021,"Ishii Hisaichi no Nanda Kanda Gekijou","Comedy, Martial Arts, Sci-Fi, Space","OVA",2,8,62
"9573",9732,9243,"Nine 2: Koibito Sengen","Action, School, Sports","Special",1,6.55,151
"9139",9275,33879,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n","Comedy, Police","Special",2,7.2,100
"2243",2255,32034,"Soukyuu no Fafner: Dead Aggressor - Exodus Special","Action, Drama, Mecha, Military, Sci-Fi","Special",1,7.33,472
"5651",5685,581,"Honoo no Labyrinth","Adventure, Comedy, Ecchi, Samurai","OVA",2,6.38,5958
"6762",6808,24995,"Moon Festa","Music","Music",1,5.92,103
"4988",5016,19081,"Weekender Girl","Music","Music",1,6.58,1174
"3039",3061,32700,"Heart Realize","Music","Music",1,7.09,1626
"10779",11207,10106,"Sweet Home: H na Oneesan wa Suki Desu ka?","Harem, Hentai","OVA",3,7.1,4175
"1670",1677,14575,"Minami-ke Omatase","Comedy, Slice of Life","OVA",1,7.47,15050
"5305",5333,5386,"Miyamoto Musashi: Souken ni Haseru Yume","Action, Historical, Martial Arts, Samurai","Movie",1,6.49,3721
"128",129,5420,"Kemono no Souja Erin","Drama, Fantasy","TV",50,8.45,36751
"11407",11858,1770,"Unbalance","Hentai","OVA",3,5.99,1320
"2621",2635,367,"Akazukin Chacha OVA","Comedy, Fantasy, Magic","OVA",3,7.2,1659
"4733",4758,31070,"Etotama Specials","Action, Comedy, Fantasy","Special",6,6.64,3753
"1619",1626,9931,"Happy Birthday: Inochi Kagayaku Toki","Drama, Kids, Slice of Life","Movie",1,7.48,1356
"801",804,154,"Shaman King","Action, Adventure, Comedy, Drama, Shounen, Supernatural","TV",64,7.83,169517
"438",440,16395,"SKET Dance OVA","Comedy, School, Shounen","OVA",1,8.08,11342
"5783",5819,6557,"Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi","Adventure, Comedy, Fantasy, Magic","OVA",4,6.34,464
"9194",9332,30176,"Kujira","Adventure","Movie",1,5.74,77
"2395",2408,1086,"Kenran Butou Sai: The Mars Daybreak","Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen","TV",26,7.27,13265
"7949",8018,29979,"Petting a Dog","Slice of Life","ONA",1,3.88,375
"6597",6641,1623,"G-On Riders","Action, Comedy, School, Sci-Fi","TV",13,6.02,2606
"11814",12273,18197,"Nudl Nude","Comedy, Hentai, Parody","OVA",1,4.14,186
"4100",4124,671,"Lemon Angel Project","Drama, Music","TV",13,6.8,5763
